artist;song;energy_level;youtube_code
Roger Daltrey;Don't Let the Sun Go Down on Me;0.312;tLSl8kwnnVU
Roger Daltrey;I Keep It To Myself;0.963;GwLeTPVuD3c
Roger Daltrey;As Long As I Have You;0.958;8MYrSo50xpw
Roger Daltrey;After the Fire;0.6;8tg4jQAZ_cw
Roger Daltrey;Can You Please Crawl Out Your Window;0.915;G9gCFnSWoaE
Roger Daltrey;See Me, Feel Me / Listening To You;0.91;hxkb60uJS-E
Roger Daltrey;I'm Free;0.859;rGa70tVYVKo
The Rolling Stones;Paint It, Black;0.8;O4irXQhgMqg
The Rolling Stones;(I Can't Get No) Satisfaction - Mono Version;0.853;nrIPxlFzDi0
The Rolling Stones;Start Me Up - Remastered;0.928;SGyOaCXr8Lw
The Rolling Stones;Gimme Shelter;0.63;RbmS3tQJ7Os
The Rolling Stones;Sympathy For The Devil - 50th Anniversary Edition;0.668;GgnClrx8N2k
The Rolling Stones;Beast Of Burden - Remastered;0.877;RlV-ZFyVH3c
The Rolling Stones;Angie;0.541;K5_EBAzIPJM
The Rolling Stones;Wild Horses;0.404;SQTHB4jM-KQ
The Rolling Stones;Brown Sugar - Remastered;0.927;M9hcAA93N8c
The Rolling Stones;Honky Tonk Women - Mono Version;0.768;5sHfVnaFRhE
Ronnie Lane;My Baby Gives It Away;0.482;x2Z_FO0uao8
Ronnie Lane;Heart To Hang Onto;0.352;ykJl23znhpE
Ronnie Lane;Annie;0.101;R8FnYYivxDs
Ronnie Lane;April Fool;0.191;-OJswXk_Snc
Ronnie Lane;Till The Rivers All Run Dry;0.221;SiQPlW-jm90
Ronnie Lane;Keep Me Turning;0.307;Nv6aKElzEH8
Ronnie Lane;Street In The City;0.121;-K3HhFDEFlQ
Ronnie Lane;Nowhere To Run;0.31;sjjhXX0dwhk
Ronnie Lane;Just For A Moment;0.245;Q0Vcvo_gD98
Ronnie Lane;Misunderstood;0.229;CqEX3Zx-UyM
Ronnie Wood;I Can Feel the Fire;0.816;uJL08CfldPw
Ronnie Wood;Mystifies Me;0.394;SCzmw9tpDCM
Ronnie Wood;Seven Days - Live at Madison Square Garden, New York, NY - October 1992;0.906;gckGvo3SWok
Ronnie Wood;Far East Man;0.374;jsdYGdg-ayw
Ronnie Wood;Blowing in the Wind - Live at Live Aid, John F. Kennedy Stadium, 13th July 1985;0.933;u0Lx3supRTQ
Ronnie Wood;Talking About You - Live;0.918;3aQI9RrTrko
Ronnie Wood;I Got Lost When I Found You;0.625;viib9glbPOo
Ronnie Wood;Act Together;0.44;Ir7e-NsCEoA
Ronnie Wood;Seven Days;0.72;TEUDaGHPOYE
Ronnie Wood;Am I Grooving You;0.449;r0KU1h72awk
Rory Gallagher;Bad Penny;0.729;eGlAkiCN4-M
Rory Gallagher;I Fall Apart;0.614;pjxhwNrhIgA
Rory Gallagher;A Million Miles Away;0.654;B4X4rdyXIEw
Rory Gallagher;Should've Learnt My Lesson - Deuce Session / Alternative Acoustic Take / 1971;0.303;QyB680d-Kkk
Rory Gallagher;Philby;0.872;WlEQOmGISHM
Rory Gallagher;Shadow Play;0.853;m04dNK-e7pQ
Rory Gallagher;Tattoo'd Lady;0.796;fkleKuAshLA
Rory Gallagher;Moonchild;0.94;HUbLtdqdg9E
Rory Gallagher;I'm Not Awake Yet;0.725;rn_86fWkSHw
Rory Gallagher;Going To My Hometown - Live;0.938;QznxMUql6j8
The Roots;You Got Me;0.464;MJCHeEQV454
The Roots;The Seed (2.0);0.957;ojC0mg2hJCc
The Roots;What They Do;0.409;_qzacv8dtb4
The Roots;The Fire;0.957;UfBOeu9m64E
The Roots;Wake up Everybody (feat. Common & Melanie Fiona);0.467;iJgxJ6JrPkc
The Roots;Mellow My Man;0.434;RKERQtZZmnI
The Roots;Guns Are Drawn;0.653;9lpujDkJWs8
The Roots;My Shot (feat. Busta Rhymes, Joell Ortiz & Nate Ruess) - Rise Up Remix;0.965;0TCVAl8j218
The Roots;Tomorrow;0.548;QvIAFbdr8gc
The Roots;Break You Off;0.71;GB5m_Zu4igY
Rosanne Cash;Seven Year Ache;0.568;miIqI9Gql9M
Rosanne Cash;Tennessee Flat Top Box;0.767;MTFyaQ9ZlL0
Rosanne Cash;This Train is Bound for Glory;0.942;Kb2uciHpe4U
Rosanne Cash;This Land is Your Land;0.82;svijKDw27NI
Rosanne Cash;Sea Of Heartbreak;0.567;W1ewHxNoqkA
Rosanne Cash;Blue Moon With Heartache;0.264;_e0uj1Ii8JM
Rosanne Cash;Why Me - Live;0.706;vV0L7jPp9JE
Rosanne Cash;Toast to Freedom - Long Version;0.661;EBLHwtGBUAE
Rosanne Cash;September When It Comes;0.419;J2WilM6ljUg
Rosanne Cash;I Still Miss Someone - Live;0.0661;izMlJRftg_o
Roxy Music;More Than This - Remastered;0.666;jIyEH_oGmNs
Roxy Music;Avalon - Remastered;0.563;sb1vFytoDAo
Roxy Music;Love Is The Drug;0.757;0n3OepDn5GU
Roxy Music;Jealous Guy - Remastered;0.622;GLATTgxlnb4
Roxy Music;In Every Dream Home A Heartache;0.539;G56DaSAeZfM
Roxy Music;Oh Yeah!;0.548;zGftnl0KtUY
Roxy Music;Dance Away;0.688;4nT1-eE2E0M
Roxy Music;Virginia Plain;0.708;BonWfTW7jKc
Roxy Music;True To Life - Remastered;0.682;8qOqoFd4SVs
Roxy Music;Take A Chance With Me - Remastered;0.67;-frMKuom3r8
Roy Orbison;Oh, Pretty Woman;0.603;3KFvoDDs0XM
Roy Orbison;You Got It;0.618;7Xc_8AkmKfo
Roy Orbison;Only the Lonely;0.529;kjq4wYuwgxs
Roy Orbison;Crying;0.293;tNdBLBleO90
Roy Orbison;I Drove All Night;0.624;m5N9IHqqGcA
Roy Orbison;In Dreams;0.435;MVRunwyoTMA
Roy Orbison;She's a Mystery to Me;0.485;UJUEV46n6yY
Roy Orbison;California Blue;0.596;Ob9WtNANGzI
Roy Orbison;It's Over;0.319;a37tFLckO40
Roy Orbison;Blue Bayou;0.26;uZ3nHiK-jR4
Ruff Ryders;Jigga My Nigga;0.774;H46GmNo-vso
Ruff Ryders;Down Bottom;0.851;kcdgExRatrA
Ruff Ryders;WW III;0.639;IRQMoDHv3bw
Ruff Ryders;What Ya Want;0.853;f9o8VUYp_O4
Ruff Ryders;Holiday;0.716;XmcX4TQH-2c
Ruff Ryders;Some X S***;0.874;lRQWfFPwXaM
Ruff Ryders;Dope Money;0.868;4g8zgqy11Uc
Ruff Ryders;Kiss Of Death;0.684;lxZV-BBu_78
Ruff Ryders;Twisted Heat;0.753;lCECeCQUoPk
Ruff Ryders;Go Head;0.647;8CQVxbP2Mu0
Rufus Wainwright;Hallelujah;0.16;PBo-n_17XU0
Rufus Wainwright;Across The Universe - Remix;0.482;cAe1lVDbLf0
Rufus Wainwright;Hallelujah (feat. Choir! Choir! Choir!);0.362;AGRfJ6-qkr4
Rufus Wainwright;Going To A Town;0.473;CtVyl402W5s
Rufus Wainwright;Trouble In Paradise;0.476;BiVQZ2vVhmk
Rufus Wainwright;Cigarettes And Chocolate Milk;0.38;i6N0sNMKFO4
Rufus Wainwright;Another Believer;0.635;WwcEH24Ommw
Rufus Wainwright;Oh What A World;0.225;vLC4XFs5UhQ
Rufus Wainwright;Complainte De La Butte - From "Moulin Rouge" Soundtrack;0.143;bzMBe45PJx0
Rufus Wainwright;Chelsea Hotel No. 2;0.264;7hKFZFcg7Cs
Rush;Tom Sawyer;0.901;auLBLk4ibAk
Rush;Limelight;0.854;ZiRuj2_czzw
Rush;The Spirit Of Radio;0.924;wPBinohXHLc
Rush;Working Man;0.837;iIGKlicb8n0
Rush;Closer To The Heart;0.804;kyhW2v0NDM0
Rush;YYZ;0.919;ScaPlYMgwTU
Rush;Fly By Night;0.702;nEVDZl5UvN4
Rush;Freewill;0.935;OnxkfLe4G74
Rush;Subdivisions;0.838;EYYdQB0mkEU
Rush;2112: Overture / The Temples Of Syrinx / Discovery / Presentation / Oracle / Soliloquy / Grand Finale - Medley;0.795;w5jwxrTqoEA
The Ruts;Babylon's Burning;0.927;zCkNu9OxThc
The Ruts;Staring At The Rude Boys;0.722;MUv9af_D-ds
The Ruts;In A Rut - Single Version;0.49;-6ZkJBTyKg0
The Ruts;Jah War;0.544;01zIS6oYqec
The Ruts;West One (Shine On Me);0.611;-s8k0GtLZ4o
The Ruts;Something That I Said;0.866;_8Y9AIl3G_8
The Ruts;H Eyes - Single Version;0.864;jNKeELHoSys
The Ruts;S.U.S.;0.777;RESoUM91RiQ
The Ruts;Dope For Guns;0.928;zElkA9zbz60
The Ruts;You're Just A.....;0.931;7TS_8I67W9s
Ryan Adams;Wonderwall;0.22;0gVxRvNfFLg
Ryan Adams;Come Pick Me Up;0.262;kM0mjukDGRw
Ryan Adams;When The Stars Go Blue;0.201;MT3dB8poLdo
Ryan Adams;To Be Young (Is to Be Sad, Is to Be High);0.716;g_c1YM53Wwo
Ryan Adams;Oh My Sweet Carolina;0.117;rE4ISDUT4RM
Ryan Adams;To Be Without You;0.405;s5ZcBMCA36A
Ryan Adams;New York, New York;0.81;hmHgY_J63Ik
Ryan Adams;Desire;0.252;9XcJpzQuB80
Ryan Adams;Fuck The Rain;0.437;X3_lYd9MrjY
Ryan Adams;Shiver And Shake;0.392;XJsoCbrgjro
Saint Etienne;Only Love Can Break Your Heart;0.805;vZAajrxvDs4
Saint Etienne;Nothing Can Stop Us;0.735;bSuxnF8dOPU
Saint Etienne;He's On The Phone;0.972;Ddr9EpezslU
Saint Etienne;You're in a Bad Way;0.5;4szHXagmryo
Saint Etienne;Only Love Can Break Your Heart (Masters At Work Mix);0.706;MFoUIrqYXO0
Saint Etienne;Filthy;0.74;68d_wfuXcX4
Saint Etienne;Spring;0.539;xo4lRv51Hf0
Saint Etienne;Dive;0.768;g51V9tzTjm0
Saint Etienne;Sun In My Morning;0.338;Pc7Dx2BVw2U
Saint Etienne;Heart Failed (In The Back Of A Taxi);0.658;WP8C-3cHrn8
Salt-n-Pepa;Shoop;0.675;4vaN01VLYSQ
Salt-n-Pepa;Push It;0.596;vCadcBR95oU
Salt-n-Pepa;Whatta Man;0.544;jsBt4QNIjV4
Salt-n-Pepa;Let's Talk About Sex;0.543;ydrtF45-y-g
Salt-n-Pepa;None Of Your Business;0.569;r2j-djuqUeY
Salt-n-Pepa;Push It - Radio Version;0.69;04R7yYl1Jnk
Salt-n-Pepa;Whatta Man (feat. En Vogue) - EP Version;0.671;8-WFNbMohTQ
Salt-n-Pepa;Push It! - Remix;0.721;bq773UNbZpw
Salt-n-Pepa;Shake Your Thang (It's Your Thing);0.477;WbQTZs06tZg
Salt-n-Pepa;I'll Take Your Man;0.533;p6oLP_x0Qcc
Sam Cooke;(What A) Wonderful World;0.507;R4GLAKEjU4w
Sam Cooke;Bring It On Home To Me;0.569;WjtndPBN6jE
Sam Cooke;A Change Is Gonna Come;0.42;wEBlaMOmKV4
Sam Cooke;You Send Me;0.291;mrwfB4aAZZc
Sam Cooke;Twistin' the Night Away;0.801;jSoPeZMHMf4
Sam Cooke;Nothing Can Change This Love;0.301;d3TkNgdUH8w
Sam Cooke;Chain Gang - Remastered;0.724;zBn5aIfZElE
Sam Cooke;It's All Right;0.501;SGNJt354JEo
Sam Cooke;Another Saturday Night;0.657;0O8m0mMDpHw
Sam Cooke;Summertime;0.319;dXrf83Qyc3w
Sam Hunt;Body Like A Back Road;0.469;Mdh2p03cRfw
Sam Hunt;Kinfolks;0.805;Wk7ITw2Bl8s
Sam Hunt;House Party;0.861;1FhRhzAWzLA
Sam Hunt;Break Up In A Small Town;0.776;YOb4VUgRqo0
Sam Hunt;Make You Miss Me;0.472;0cCSESF6at0
Sam Hunt;Take Your Time;0.719;iXi6IHFHeIA
Sam Hunt;Leave The Night On;0.951;BuMiMBjcvWU
Sam Hunt;Downtown's Dead;0.696;EBGsSRpl-W8
Sam Hunt;Ex To See;0.824;_yQl3C52Smw
Sam Hunt;Come Over - Acoustic Mixtape;0.442;06AnXZL6ym4
Sam Smith;How Do You Sleep?;0.682;PmYypVozQb4
Sam Smith;Dancing With A Stranger (with Normani);0.52;av5JD1dfj_c
Sam Smith;Promises (with Sam Smith);0.768;kkLk2XWMBf8
Sam Smith;Stay With Me;0.42;pB-5XG-DbAA
Sam Smith;Too Good At Goodbyes;0.373;J_ub7Etch2U
Sam Smith;I'm Not The Only One;0.485;nCkpzqqog4k
Sam Smith;Fire On Fire - From "Watership Down";0.407;vk_xq1P7vIU
Sam Smith;Lay Me Down;0.19;HaMq2nn5ac0
Sam Smith;Like I Can;0.627;xeugznpGKPA
Sam Smith;Dancing With A Stranger (With Normani) - Cheat Codes Remix;0.557;sEZcST-KE-Y
Sammy Hagar;Heavy Metal;0.639;NQE1Q1NILfQ
Sammy Hagar;I Can't Drive 55;0.625;RvV3nn_de2k
Sammy Hagar;There's Only One Way To Rock;0.804;RcsFpztaJIc
Sammy Hagar;Your Love Is Driving Me Crazy;0.584;8RAOKfB2LCw
Sammy Hagar;Mas Tequila;0.901;hdMfCNyeGg0
Sammy Hagar;I'll Fall In Love Again;0.654;5PsKlMLaknw
Sammy Hagar;Three Lock Box;0.54;oor0lHBV1rU
Sammy Hagar;Boys' Night Out;0.891;84_WM55K3iA
Sammy Hagar;Baby's On Fire;0.542;hgdlLOQH0Fk
Sammy Hagar;Trust Fund Baby;0.978;ZItdb1ba5As
Sandy Denny;It'll Take A Long Time;0.4;28zG4ZVgsQM
Sandy Denny;Who Knows Where The Time Goes? - BBC Session - John Peel 11/9/73;0.0813;TcD2Ls7OfKE
Sandy Denny;Milk and Honey - Alternate Take;0.28;yCUwyh72o04
Sandy Denny;Tomorrow Is A Long Time;0.432;f9NfETcXc1U
Sandy Denny;No End - Alternate Take;0.118;o9sERw40Pes
Sandy Denny;Rosie;0.28;gMB_AGE5EcQ
Sandy Denny;Late November;0.524;PQiWL0HfIJs
Sandy Denny;Listen, Listen;0.547;pJFiOp7LnVQ
Sandy Denny;Blackwaterside;0.434;6ccZOGwijGQ
Sandy Denny;Solo (Live);0.227;Y1-hCoSvnro
Schiller;In Between;0.617;czL48Pnidtw
Schiller;Harmonia;0.359;4Kk9Crhht3k
Schiller;I Feel You;0.927;dQlxjSm0qU0
Schiller;Morgenstund;0.607;YtCSe6UHPvo
Schiller;Lichtjahre;0.747;CHnrsOXDlIM
Schiller;Ein schöner Tag - Live;0.653;-HIviOyOYW4
Schiller;Dream of You;0.901;u8uYeHy10ZY
Schiller;Ruhe - Live;0.804;h8ihaQM_oME
Schiller;Schiller - Live;0.68;cbBB3MOBCYk
Schiller;Baum des Lebens;0.447;l5JTdwrpCCE
Scorpions;Wind Of Change;0.535;n4RjJKxsamQ
Scorpions;Still Loving You;0.39;EYyarcp5LtU
Scorpions;Rock You Like A Hurricane;0.617;CGfKi6kpdTQ
Scorpions;Send Me An Angel;0.448;1UUYjd2rjsE
Scorpions;No One Like You;0.928;fRmbCIAz4c8
Scorpions;Wind of Change - MTV Unplugged;0.476;YEZ_z6r37iw
Scorpions;Humanity;0.696;0755SXCTCN0
Scorpions;Follow Your Heart;0.656;tMui4IVW0BM
Scott Walker;The Old Man's Back Again (Dedicated To The Neo-Stalinist Regime);0.447;ewRvMdkvjWU
Scott Walker;It's Raining Today;0.17;fSzOcvAJmi0
Scott Walker;30 Century Man;0.129;Z5aaJG1Nb-M
Scott Walker;Jackie;0.57;eKtZf62BQzM
Scott Walker;Duchess;0.205;Ju0kOrFjLgE
Scott Walker;Montague Terrace (In Blue);0.152;Fi7WRBz5Atw
Scott Walker;The Seventh Seal;0.495;jMUk1R_fKEA
Scott Walker;On Your Own Again;0.113;06LMuzmjTJ4
Scott Walker;Boy Child;0.146;14PSE0FJoUo
Scott Walker;Farmer In The City;0.191;zIJzTWk6bSw
Secret Garden;Nocturne;0.298;fd3a189vcVc
Secret Garden;Song From A Secret Garden;0.303;-sWnEWpS_fA
Secret Garden;The Promise;0.161;sqxbZq7d86Q
Secret Garden;Adagio;0.328;gfc-AMFSoHM
Secret Garden;Sleepsong;0.244;_yQpU_73Dv0
Secret Garden;Greenwaves;0.222;i9nlU0q4eiw
Secret Garden;Song From A Secret Garden - Piano Solo Version;0.0467;4V5GfkF7Zho
Secret Garden;You Raise Me Up;0.151;sHpwbh9lxxY
Secret Garden;Serenade To Spring;0.322;WWfunG_m96k
Secret Garden;Sometimes When It Rains;0.103;OFZhhw3QuuA
Sensational Alex Harvey Band;The Faith Healer;0.461;3rQ6BBc8f6Y
Sensational Alex Harvey Band;Midnight Moses;0.776;N8WVu6MJsS0
Sensational Alex Harvey Band;Hammer Song;0.304;swQ44pWBAa8
Sensational Alex Harvey Band;Boston Tea Party;0.576;0JvHroG3u5E
Sensational Alex Harvey Band;The Hot City Symphony, Pt. 1: Vambo;0.829;orw76eYTAbY
Sensational Alex Harvey Band;Next;0.366;dpl_8N6647M
Sensational Alex Harvey Band;Delilah - Live;0.665;-0fT9BHpImI
Sensational Alex Harvey Band;Giddy Up A Ding Dong;0.832;CmiOeddnddE
Sensational Alex Harvey Band;Framed;0.525;YRbfFZnJZYQ
Sensational Alex Harvey Band;Isobel Goudie;0.366;w0EmUnspgqA
Serge Gainsbourg;Bonnie And Clyde;0.598;Wa7wjr1NwhA
Serge Gainsbourg;Je suis venu te dire que je m'en vais;0.515;6RAJdafk1Y8
Serge Gainsbourg;La javanaise;0.458;V6gjzNm6dA0
Serge Gainsbourg;Couleur café;0.649;K3OozfVG4tY
Serge Gainsbourg;La chanson de Prévert;0.189;SSnvVGSaRlo
Serge Gainsbourg;L'anamour;0.495;zjpDtcHS7Sg
Serge Gainsbourg;Initials B.B.;0.505;yCRqltErfwo
Serge Gainsbourg;Je t'aime moi non plus;0.362;k3Fa4lOQfbA
Serge Gainsbourg;Marilou sous la neige;0.41;4j8foGXdFK4
Serge Gainsbourg;Sea, Sex And Sun;0.668;-lsVsg4wyk4
Sergio Mendes;Magalenha;0.633;stYJkLlNmsY
Sergio Mendes;Mas Que Nada;0.922;Tfa6fRjPlUE
Sergio Mendes;Never Gonna Let You Go;0.396;xwKxfHK92IM
Sergio Mendes;Mas Que Nada - 2011 Rio Version;0.618;JXGvjZEp8w0
Sergio Mendes;Timeless;0.619;Tfa6fRjPlUE
Sergio Mendes;Fanfarra - Cabua-Le-Le;0.559;_Cd6Kaf0ag0
Sergio Mendes;Samba da Bencao (Samba of the Blessing);0.765;AEhOhpxcVNE
Sergio Mendes;Berimbau/Consolacao;0.577;SoUg32ZMHdc
Sergio Mendes;The Fool On The Hill;0.321;qFe0sc8XW94
Sergio Mendes;Don't Say Goodbye;0.764;QnvuXsRZClc
Sex Pistols;God Save the Queen;0.908;yqrAPOZxgzU
Sex Pistols;Anarchy in the U.K.;0.978;cBojbjoMttI
Sex Pistols;Pretty Vacant;0.932;R6GDdKrQ8EI
Sex Pistols;Holidays in the Sun;0.979;2Ah1JM9mf60
Sex Pistols;Bodies;0.989;yzFFtBsl5ps
Sex Pistols;No Feelings;0.961;wHiGR0iuTUo
Sex Pistols;Anarchy In the UK;0.832;cBojbjoMttI
Sex Pistols;No Future - God Save the Queen;0.948;-BZQLe9BABc
Sex Pistols;Sub-Mission;0.873;7UZ0bPaOdbQ
Sex Pistols;Problems;0.968;Xmk1RREk2hc
Shaggy;It Wasn't Me;0.606;2g5Hz17C4is
Shaggy;Angel;0.766;C8_P4pS5wl8
Shaggy;Boombastic;0.538;1u_qfjCYj0k
Shaggy;I Need Your Love;0.794;3Z2ZqNckxHE
Shaggy;Don't Make Me Wait (with Shaggy);0.624;L0xKz5TsYb0
Shaggy;Hey Sexy Lady;0.554;oTR-VRztw5E
Shaggy;Just One Lifetime (with Shaggy);0.597;DNobqcfLb2Y
Shaggy;Tu Pum Pum;0.829;1gXx_WVk_SE
Shaggy;Morning Is Coming (with Shaggy);0.667;PaZx4MptKjc
Shaggy;The Voices Of Sweet Jamaica - All Star Remix;0.71;bJ6GDfK2ivM
Sham 69;Hurry Up Harry;0.918;LdVFzdRZF0Q
Sham 69;If The Kids Are United;0.976;2GQMIXGRjaw
Sham 69;Borstal Breakout;0.875;UD_y44jsG0A
Sham 69;If the Kids Are United;0.94;2GQMIXGRjaw
Sham 69;Hersham Boys;0.885;CnOqRUBxnEM
Sham 69;Angels with Dirty Faces;0.92;GZieCw0nLQI
Sham 69;That's Life;0.911;HJOzzMX7AWA
Sham 69;Millwall Boys;0.905;ohUAFDPKqSA
Sham 69;Hey Little Rich Boy;0.88;h9qgQDXKJbo
Shania Twain;You're Still The One;0.494;KNZH-emehxA
Shania Twain;Man! I Feel Like A Woman!;0.639;ZJL4UGSbeFg
Shania Twain;Any Man Of Mine;0.725;8N2k-gv6xNE
Shania Twain;That Don't Impress Me Much;0.873;mqFLXayD6e8
Shania Twain;From This Moment On - Pop On-Tour Version;0.505;a-Lp2uC_1lg
Shania Twain;Honey, I'm Home;0.723;5fnZmdd35Uk
Shania Twain;From This Moment On;0.323;a-Lp2uC_1lg
Shania Twain;No One Needs To Know;0.525;681Y-UQ0LWI
Shania Twain;Whose Bed Have Your Boots Been Under?;0.732;iZRA-Dwv86E
Shania Twain;Don't Be Stupid (You Know I Love You);0.641;eDzXGUl-fzE
Sheryl Crow;All I Wanna Do;0.533;a-SaoaXfz6E
Sheryl Crow;If It Makes You Happy;0.693;dyihQtBes1I
Sheryl Crow;Strong Enough;0.274;3s1bZLh4mJA
Sheryl Crow;Sweet Child O' Mine;0.865;CowwMR1hDPM
Sheryl Crow;Soak Up The Sun;0.75;KIYiGA_rIls
Sheryl Crow;Everyday Is A Winding Road;0.675;khrx-zrG460
Sheryl Crow;Real Gone;0.785;4YAjN_b0hXY
Sheryl Crow;The First Cut Is the Deepest - Acoustic Version;0.336;kQLXOrp2q7Y
Sheryl Crow;Heaven Is A Honky Tonk;0.488;HcorX5TZI-w
Sheryl Crow;All My Ex's Live In Texas;0.762;1ZMvNsNXUbs
Simple Minds;Don't You (Forget About Me);0.816;CdqoNKCCt7A
Simple Minds;Alive And Kicking;0.86;ljIQo1OHkTI
Simple Minds;Belfast Child - Remastered 2002;0.512;7vhhTvcLoRw
Simple Minds;Let There Be Love - 2002 Digital Remaster;0.881;Lzy9u1fck0g
Simple Minds;Mandela Day - Remastered 2002;0.705;Qr79SwjRs1g
Simple Minds;Someone Somewhere (In Summertime);0.527;RUedmyr2G0M
Simple Minds;New Gold Dream (81/82/83/84);0.753;AnFzpYy_3vE
Simple Minds;Theme For Great Cities - Remastered 2002;0.911;pJDx-1L3V9U
Simple Minds;Hypnotised - 2002 Digital Remaster;0.799;G9qCUv1wOF4
Siouxsie The Banshees;The Passenger;0.93;4nAON-MwUPY
Siouxsie The Banshees;Spellbound;0.835;TjvvK-Rj0WI
Siouxsie The Banshees;Hong Kong Garden;0.721;Y-l9GQJRl9Y
Siouxsie The Banshees;Cities In Dust - Single Version;0.914;wsOHvP1XnRg
Siouxsie The Banshees;Dear Prudence;0.9;M6rrTROoZIw
Siouxsie The Banshees;Cities In Dust;0.971;wsOHvP1XnRg
Siouxsie The Banshees;Halloween;0.918;uBGvApbc47A
Siouxsie The Banshees;Happy House;0.705;amR6-neQBPE
Siouxsie The Banshees;Kiss Them For Me;0.949;HpcNaqkrPm8
Siouxsie The Banshees;Arabian Knights;0.862;bfygNGVdJ7g
Slayer;Raining Blood;0.995;z8ZqFlw6hYg
Slayer;South Of Heaven;0.991;XtLvlaGJJEU
Slayer;Repentless;0.994;yjb0j9l1sz4
Slayer;Angel Of Death;0.994;K6_zsJ8KPP0
Slayer;Seasons In The Abyss;0.969;DECp8LKurKs
Slayer;Black Magic;0.908;8CoGDjtBtVE
Slayer;Disciple;0.994;tS0mQ25ezq4
Slayer;World Painted Blood;0.994;_wRH9esYgnk
Slayer;War Ensemble;0.988;jqnC54vbUbU
Slayer;Dead Skin Mask;0.987;VNFglDcW7dQ
Slick Rick;Street Talkin';0.484;6u1Ps6ZlDxA
Slick Rick;Children's Story;0.577;HjNTu8jdukA
Slick Rick;Behind Bars;0.819;AVRv1dA5Byc
Slick Rick;La-Di-Da-Di;0.968;zM0KAh5w7Rs
Slick Rick;Sittin' In My Car;0.722;suiROA9QbYA
Slick Rick;A Love That's True, Part 1;0.421;6nbIeiPYLZU
Slick Rick;Hey Young World;0.539;ea-ezolZq5k
Slick Rick;Mona Lisa;0.828;hcYWVCM2RgY
Slick Rick;The Ruler's Back;0.762;Rji2M7UJKSE
Slick Rick;Me & Nas Bring It To Your Hardest;0.469;LklQRPzpB3A
Sly Robbie;Made To Fall In Love;0.606;sznBWa_OsHQ
Sly Robbie;Groovy Vampire - Sly & Robbie Remix;0.876;CfSB0kvG4a8
Sly Robbie;This Morning (feat. Michael Rose, Mykal Rose, Sidney Mills & Don Camel);0.614;_CUp-ENKtIU
Sly Robbie;Ulterior Motives (Sly & Robbie vs. Roots Radics) [feat. Brinsley Forde, Bongo Herman & Don Camel];0.642;ThJrdyBP_jw
Sly Robbie;To You (feat. Toots Hibbert, Toots & the Maytals, Bongo Herman & Don Camel);0.633;4MvBaFEYZI8
Sly Robbie;Things Must Get Better (feat. The Congos, Bongo Herman, Cedric Myton & Don Camel);0.783;-26WOPpz8Bg
Sly Robbie;Make a Change (feat. Luciano, Sidney Mills & Don Camel);0.671;rlOdBUWsmAs
Sly Robbie;Change My Mind (feat. Mighty Diamonds, Dean Fraser & Don Camel);0.568;1SUmJ9Iqyxw
Sly Robbie;Mind Your Own (feat. Horace Andy, Dean Fraser & Don Camel);0.605;qysvXIqhYTc
Sly Robbie;Full Moon, Plant a Tree (feat. Lee "Scratch" Perry, Addis Pablo, Marcus Urani & Don Camel);0.55;NLYkag3pH8g
Small Faces;Itchycoo Park (Mono Version) - 2012 Remaster;0.555;uwbUvjMGW8g
Small Faces;All Or Nothing;0.636;HUuuHLaSLR0
Small Faces;Lazy Sunday (Mono Version) (2018 Remaster);0.644;mmjFa62DF5w
Small Faces;Ogdens' Nut Gone Flake (Stereo Version) (2018 Remaster);0.739;H8YHplnn60U
Small Faces;Sha La La La Lee - Mono Version;0.807;5BXQvAGs878
Small Faces;Tin Soldier - 2013 Remaster;0.704;3PcltCYSoXs
Small Faces;What'Cha Gonna Do About It;0.847;mYvi-l2SRnA
Small Faces;You Need Loving;0.937;tp0jZ4BGuDw
Small Faces;Ogdens' Nut Gone Flake (Early Session Version) (2018 Remaster);0.846;2_GXs7xRJZY
Small Faces;The Universal - 2013 Remaster;0.595;abAt2vXSeHI
The Smashing Pumpkins;1979 - Remastered 2012;0.788;7LXO_I-uIis
The Smashing Pumpkins;Bullet With Butterfly Wings - Remastered 2012;0.72;8-r-V0uK4u0
The Smashing Pumpkins;Tonight, Tonight - Remastered 2012;0.67;NOG3eus4ZSo
The Smashing Pumpkins;Disarm - Remastered;0.418;s0hxEnJbT6A
The Smashing Pumpkins;Cherub Rock - Remastered 2011;0.867;q-KE9lvU810
The Smashing Pumpkins;Today - Remastered;0.826;NItKsTJiJ1Y
The Smashing Pumpkins;Zero - Remastered 2012;0.73;3wk7C64kaP4
The Smashing Pumpkins;Drown;0.417;N66Ki1iMMjY
The Smashing Pumpkins;Mayonaise - Remastered;0.528;k8sNhVzRrpQ
The Smashing Pumpkins;Landslide - Remastered;0.208;JLslmttl6q0
Smokey Robinson;Cruisin';0.637;WlzY6cWpoMQ
Smokey Robinson;Just To See Her;0.381;g5bvjUrVObk
Smokey Robinson;Being With You;0.434;0P2a6aLDkkM
Smokey Robinson;The Agony And The Ecstasy;0.361;FMA2pDXZGOI
Smokey Robinson;Cruisin' - Mono Version;0.436;WlzY6cWpoMQ
Smokey Robinson;Quiet Storm;0.583;iCZ22D2SRD0
Smokey Robinson;My Girl;0.502;_fDEk3qwHEI
