artist,song,energy_level,youtube_code
Spice Girls,Mama,0.7340000000000001,VsNbhwSXDB8
EELS,Last Stop: This Town,0.7340000000000001,0TfqbuTBqX8
Poco,Zapatillas,0.7340000000000001,3IHB2vaSOtk
Toots The Maytals,Louie Louie,0.733,otbtDNT6FA8
Justin Bieber,Friends (with BloodPop®),0.733,BldYlGqs7pA
Jessie J,Masterpiece,0.733,PTOFEgJ9zzI
Common,Be (Intro),0.733,hJwAkpfcEj4
Rick Ross,Stay Schemin,0.733,JWT_wzIG4gY
Foxy Brown,Candy,0.733,Upu0Xc-CpJ4
Culture Club,Its A Miracle - Remastered 2012,0.733,IuFWiMRlEww
Temple Of The Dog,Hunger Strike - 25th Anniversary Mix,0.733,cmUl7mHBnsU
Texas,Halo,0.733,y411Wggex4c
Rainbow,Since You Been Gone,0.733,1P17ct4e5OE
John Coltrane,Blue World,0.733,1lM5Uu1vgmc
Marvin Gaye,What's Going On,0.733,fPkM8F0sjSw
The Allman Brothers Band,"One Way Out - Live At The Final Fillmore East Concert, 1971",0.733,UCt-9JFHL7U
James,Treehouse (feat. Shotty Horroh),0.733,4t6HrjG1fMk
Lloyd Cole,Lost Weekend,0.732,iwWoGJXrPyk
Steve Winwood,While You See A Chance,0.732,0j6g_uUhH2c
Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",0.732,pH0Ps1n1ojM
Nik Kershaw,Don Quixote,0.732,bNLJbD_Oitk
Caravan,Fenicia,0.732,6jEo8b5gUW0
Bjork,Big Time Sensuality,0.732,wHuXpWSNa-8
Snoop Dogg,"That's My N**** (with Meek Mill, YG & Snoop Dogg)",0.732,L4jUUYsVZO4
Eric Church,Kill A Word,0.732,ZUnmUEOk6Ks
Robbie Williams,Feel,0.732,iy4mXZN1Zzk
Reba McEntire,Consider Me Gone,0.732,cw_L8HdoYgo
Shania Twain,Whose Bed Have Your Boots Been Under?,0.732,iZRA-Dwv86E
Lenny Kravitz,Low - Edit,0.731,w-lgGgMMu2A
Tom Jones,Help Yourself,0.731,EuwrDCng1Dc
Heaven 17,Let Me Go - 12'' Extended Version / Remastered 2006,0.731,Hzy2cW2oUQ4
No Doubt,Underneath It All,0.731,RvuVFHTvdaY
The Marvelettes,Too Many Fish In The Sea - Single Version,0.731,MJ5RKG2FqGo
Dr Dre,Forgot About Dre,0.731,QFcv5Ma8u8k
The Doors,L.A. Woman,0.731,JskztPPSJwY
Billy Currington,Good Directions,0.731,DY9D01WPIN0
Nicki Minaj,Bed (feat. Ariana Grande),0.73,zxtl5ExJmag
Texas,For Everything,0.73,QaXaSjPTUQA
Culture Club,Karma Chameleon - Remastered,0.73,-57Yd_abewQ
Master P,Make 'Em Say Ugh,0.73,h1fBYUWxaKQ
John Fogerty,Rock and Roll Girls,0.73,3I5_zOrji9I
The Smashing Pumpkins,Zero - Remastered 2012,0.73,3wk7C64kaP4
Tammi Terrell,All I Do Is Think About You,0.73,qqbvX_sYoN0
Temple Of The Dog,Wooden Jesus,0.7290000000000001,AwpvBTb_mm0
Rory Gallagher,Bad Penny,0.7290000000000001,eGlAkiCN4-M
Robert Glasper,Ghetto Walkin',0.7290000000000001,A9U8y4aWveE
The Common Linnets,Give Me A Reason,0.7290000000000001,qNdirDqjpgk
Nicki Minaj,Chun-Li,0.7290000000000001,Wpm07-BGJnE
Bo Diddley,Who Do You Love,0.7290000000000001,8w9Eii9ZFsQ
Heaven 17,Let's All Make A Bomb - 2006 Digital Remaster,0.728,I57YbiJ7x2w
Mike the Mechanics,Another Cup of Coffee - Remastered Version,0.728,ZNDt69uNdm0
Charlie Parker,Leap Frog - Take 11 / Take 6 / Master,0.728,fHs5gUZsKsc
Peter Frampton,While My Guitar Gently Weeps,0.728,KasR2lVvr2M
Eazy-E,Eazy-Duz-It,0.728,U6XlAgDqP6g
Bob Marley,Could You Be Loved,0.728,Mm7muPjevik
Steel Pulse,Cry Cry Blood,0.728,aO7fmxoFtIw
Heaven 17,Crushed By The Wheels Of Industry - Remastered 2006,0.728,Jv17UTYzPco
U2,Where The Streets Have No Name - Remastered,0.728,f4zQWBBGUYI
Luke Bryan,Most People Are Good,0.728,e6EGQFJLl04
Demi Lovato,Really Don't Care,0.728,OJGUbwVMBeA
Luke Bryan,I Don't Want This Night To End,0.728,-jEDdFm3Nx0
Rick James,Ghetto Life,0.727,2wWh-3ZN-g0
The Libertines,Gunga Din,0.727,LEf27xuYcw4
George Thorogood,Bad To The Bone,0.727,dt_8aDOJvtM
T-Bone Walker,Shufflin' the Blues,0.727,w8GzTiFU6gw
Bon Jovi,I'll Be There For You,0.727,mh8MIp2FOhc
Belinda Carlisle,I Get Weak,0.727,Pbtpm7zpNA8
Nazareth,Hair Of The Dog,0.727,jEG0-3xlAkg
EELS,Fresh Feeling,0.727,O_m-5ij0WZ8
Sting,If I Ever Lose My Faith In You,0.727,7km4EHgkQiw
Lloyd Cole,Perfect Skin,0.727,DDoJQH8Pz8s
Gwen Stefani,Cool,0.726,TGwZ7MNtBFU
Grand Funk Railroad,Sin's A Good Man's Brother - Remastered,0.726,vPdKSlQOBYE
Gregory Porter,Don’t Lose Your Steam,0.726,EEZyB4Bxrxg
Elbow,On Deronda Road,0.726,RAhYGbecEVg
Gang Starr,Mass Appeal,0.726,y9lNbNGbo24
Cutting Crew,(I Just) Died In Your Arms,0.726,6dOwHzCHfgA
Stereophonics,Handbags And Gladrags,0.726,51GuG6N2qHE
Lee Scratch Perry,Disco Devil,0.726,g9PcNQxM_cQ
Ghostface Killah,Iron Maiden,0.725,6gmQZtfx51k
The Beatles,Help! - Remastered 2009,0.725,MKUex3fci5c
Shania Twain,Any Man Of Mine,0.725,8N2k-gv6xNE
Rory Gallagher,I'm Not Awake Yet,0.725,rn_86fWkSHw
Lady Antebellum,What If I Never Get Over You,0.725,rbFj2t9d7Z8
Amy Winehouse,Back To Black,0.725,TJAfLE39ZZ8
The Police,King Of Pain,0.725,B3l0kpl5tA4
The Doors,Light My Fire,0.725,cq8k-ZbsXDI
EELS,Novocaine For The Soul,0.725,V2yy141q8HQ
The All-American Rejects,Gives You Hell,0.725,uxUATkpMQ8A
James Morrison,Broken Strings,0.725,26PAgklYYvo
Bee Gees,You Should Be Dancing - Edit,0.725,FgXTygS865M
Katy Perry,Unconditionally,0.725,XjwZAa2EjKA
The Mavericks,Dance The Night Away,0.725,-UajuBAUkBs
Sam Cooke,Chain Gang - Remastered,0.7240000000000001,zBn5aIfZElE
George Thorogood,Ride On Josephine,0.7240000000000001,PGFlR6Swn70
John Mellencamp,Hurts So Good,0.7240000000000001,4dOsbsuhYGQ
The Marvelettes,I'll Keep Holding On - Single Version,0.7240000000000001,1y40r4aNafo
Phil Manzanera,Tesoro - Remix 2000 Remastered Version,0.7240000000000001,wNGY14nBkUE
Maxi Priest,Bridge You Burn,0.723,1jV9AihnvbM
Anthrax,Keep It In The Family,0.723,G_7WHwB71IU
Dierks Bentley,I Hold On,0.723,zV40NzkqJrw
The Style Council,You're The Best Thing,0.723,0HMAVU1k7kg
Ghostface Killah,Fish (feat. Raekwon & Cappadonna),0.723,hhWsPmepR_0
Beastie Boys,Girls,0.723,GoFB2R_AUwM
Shania Twain,"Honey, I'm Home",0.723,5fnZmdd35Uk
INXS,Need You Tonight,0.723,PrZZfaDp02o
Jimmy Ruffin,It's Wonderful (To Be Loved By You),0.723,Zx2ZpA-i9p8
Ludacris,My Chick Bad,0.723,JqHliQijgvA
The Doors,Riders on the Storm,0.722,iv8GW1GaoIc
The Ruts,Staring At The Rude Boys,0.722,MUv9af_D-ds
Eric B. Rakim,What's On Your Mind,0.722,18LIKBPOCow
Quincy Jones,Soul Bossa Nova,0.722,T5ALPzS0QfQ
OneRepublic,Start Again (feat. Logic),0.722,y-2VKeDBPkw
The Clash,Train in Vain - Remastered,0.722,cKz63hbtU5w
Slick Rick,Sittin' In My Car,0.722,suiROA9QbYA
Foxy Brown,The Promise,0.722,dRGY6HfU1XI
Booker T,Booker-Loo,0.722,DohS6aHc9nk
ABBA,Lay All Your Love On Me,0.722,2seCB54Bv-c
A Thousand Horses,Bridges,0.722,wDEWWiGK03E
Cinderella,Coming Home,0.721,j-qG6o5N7oQ
Graham Parker,Break Them Down,0.721,2T7jFjOMxG0
Salt-n-Pepa,Push It! - Remix,0.721,bq773UNbZpw
Donna Summer,Last Dance - Single Version,0.721,vqZY8P42pLo
Snoop Dogg,Onda diferente (feat. Papatinho),0.721,syL7R25GOWk
Deep Purple,Perfect Strangers,0.721,gZ_kez7WVUU
Big Star,In The Street,0.721,2iXukwny37U
Aswad,On And On,0.721,yxV2jhMfTeA
Smokey Robinson The Miracles,Going To A Go-Go,0.721,sWt4Hz1KGcQ
Ariana Grande,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),0.721,leopt__ATR0
Lana Del Rey,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),0.721,leopt__ATR0
Lorde,Green Light,0.721,dMK_npDG12Q
Bob Dylan,Like a Rolling Stone,0.721,IwOfCgkyEj0
Siouxsie The Banshees,Hong Kong Garden,0.721,Y-l9GQJRl9Y
Beastie Boys,Fight For Your Right,0.72,eBShN8qT4lk
Stereo MCs,Everything,0.72,WnTOoGsYV88
Ronnie Wood,Seven Days,0.72,TEUDaGHPOYE
The Smashing Pumpkins,Bullet With Butterfly Wings - Remastered 2012,0.72,8-r-V0uK4u0
Level 42,Running In The Family - Extended Version,0.72,r1U62GIrWlU
Michael Jackson,Love Never Felt So Good,0.7190000000000001,oG08ukJPtR8
Blind Faith,Layla,0.7190000000000001,VRf5zBsW_oc
Belinda Carlisle,Both Sides Now,0.7190000000000001,GvXcircJN-c
John Mayall,Little Girl - Mono,0.7190000000000001,pVxzEjuOJto
Keane,Love Too Much,0.7190000000000001,RmE-Cr72qH0
Texas,Round the World,0.7190000000000001,wiNRR5lxkT4
Taylor Swift,Paper Rings,0.7190000000000001,8zdg-pDF10g
The Tubes,Dancin',0.7190000000000001,NHqEv3tM_vg
Sam Hunt,Take Your Time,0.7190000000000001,iXi6IHFHeIA
LL Cool J,Hush,0.718,pfhTpZXMVBg
Crowded House,Distant Sun,0.718,Bkd5OQ8b0hQ
Nine Inch Nails,Closer,0.718,PTFwQP86BRs
OneRepublic,Apologize,0.718,ZSM3w1v-A_Y
Jay-Z,Renegade,0.718,vtDOc6xavZw
Red Hot Chili Peppers,Scar Tissue,0.7170000000000001,mzJj5-lubeM
Lucinda Williams,Changed the Locks,0.7170000000000001,372ddXdiCg4
Jay-Z,All The Way Up (Remix),0.7170000000000001,2ODny2oztGY
Led Zeppelin,Good Times Bad Times - 1993 Remaster,0.7170000000000001,2u-n__lHhWU
Robert Cray,Blues Get Off My Shoulder,0.7170000000000001,2ZX6IBZuOEg
Alice Cooper,Welcome to My Nightmare,0.7170000000000001,aOeP4p1fjMs
Tom Jones,It's Not Unusual,0.7170000000000001,kWvbJsB0OBc
Kendrick Lamar,"King's Dead (with Kendrick Lamar, Future & James Blake)",0.7170000000000001,VwAnsAUYnw4
The All-American Rejects,"Swing, Swing",0.7170000000000001,KtypSRcwIhA
James Blake,"King's Dead (with Kendrick Lamar, Future & James Blake)",0.7170000000000001,VwAnsAUYnw4
Audioslave,Gasoline,0.716,62_0ZHhOo58
Ruff Ryders,Holiday,0.716,XmcX4TQH-2c
Steel Pulse,Your House,0.716,LRxYg_20oPg
Ryan Adams,"To Be Young (Is to Be Sad, Is to Be High)",0.716,g_c1YM53Wwo
Tom Petty,Time To Move On,0.716,u5o582N3wOQ
Black Eyed Peas,RITMO (Bad Boys For Life),0.716,EzKkl64rRbM
Isaac Hayes,Theme From Shaft - Album - Remastered,0.715,uNJKmf6KTcU
Common,Good Morning Love [Feat. Samora Pinderhughes],0.715,jEU8rq6DEqY
Genesis,Follow You Follow Me - 2007 Remaster,0.715,DyDRXbP1MaY
Tesla,Little Suzi,0.715,WAj_WlH3J6Q
Soul II Soul,Get A Life,0.715,Er8ZFyRKgmI
Status Quo,Caroline,0.715,7ya6uFrr10s
James Bay,Hold Back The River,0.715,mqiH0ZSkM9I
Public Enemy,Bring the Noise,0.715,l_Jeyif7bB4
The Beatles,I Want To Hold Your Hand - Remastered 2015,0.715,v1HDt1tknTc
Mary J. Blige,Be Happy,0.715,YVbPTLCqebc
James Bay,Peer Pressure,0.715,e-9aaLDIb_Y
George Thorogood,Madison Blues,0.7140000000000001,bPtRQaK--J0
B.B. King,We Are The World - Live,0.7140000000000001,EwEYTrlVbPk
The Lumineers,Gloria,0.7140000000000001,Kok4-aVdyT4
Eric B. Rakim,I Ain't No Joke,0.7140000000000001,2TN-kDEKxF0
Ginger Baker,Ginger's Solo,0.7140000000000001,cSdGU6ZcDQg
The Chemical Brothers,Galvanize,0.7140000000000001,Xu3FTEmN-eg
Robert Plant,The May Queen,0.7140000000000001,9OPKSZyRPFQ
Jimi Hendrix,Castles Made of Sand,0.7140000000000001,_JYkbmtvwjY
Lionel Richie,We Are The World - Live,0.7140000000000001,waDcH4Hw2FQ
Joe Cocker,We Are The World - Live,0.7140000000000001,EwEYTrlVbPk
Billy Currington,Details,0.7140000000000001,Z69MqgTEvgM
Maroon 5,Maps,0.713,Y7ix6RITXM0
The Brothers Johnson,Light Up The Night,0.713,LDzH7ecKt7U
Toots The Maytals,Pressure Drop,0.713,CRSwjhYmAY4
Canned Heat,Let's Work Together - Long Version / Bonus Track,0.713,Hom0fYd5uX4
Billy Currington,People Are Crazy,0.713,PKpQRjj_WbU
Traffic,Hole In My Shoe,0.713,a77yHpjdUtU
Jurassic 5,Work It Out,0.713,kUw9Ej5VLnM
Ariana Grande,no tears left to cry,0.713,ffxKSjUwKdU
Joss Stone,Fell In Love With A Boy,0.713,4DwcPqjCW3Y
Jimmy Ruffin,"He Ain't Heavy, He's My Brother",0.713,hdOwZzKfN3g
Snow Patrol,Called Out In The Dark,0.7120000000000001,GwTXwJg6_VE
Elbow,Empires,0.7120000000000001,EJa5FvCaBJc
Chuck Berry,Run Rudolph Run - Single Version,0.711,MVu4c7dhDRE
Reba McEntire,Back To God,0.711,S9q-08aTNh8
Method Man,The What,0.711,HkwCtYVv3QQ
Poison,Something To Believe In - Remastered,0.711,HEVKpc9B_TA
Onyx,Conquistarte,0.711,4w7W55Fcs84
Prince,Darte un Beso,0.711,bdOXnTbyk0g
Mumford Sons,Guiding Light,0.711,qHsEwQvnGOE
Buddy Holly,Rave On,0.711,0IUV-QxwlRM
Imagine Dragons,Demons,0.71,mWRsgZuwf_8
Shaggy,The Voices Of Sweet Jamaica - All Star Remix,0.71,bJ6GDfK2ivM
The Roots,Break You Off,0.71,GB5m_Zu4igY
Steve Miller Band,Jungle Love,0.7090000000000001,LM3cE8g5iYg
Jay-Z,MOOD 4 EVA (feat. Oumou Sangaré),0.7090000000000001,i978rjXw3P0
The Tubes,What Do You Want From Life,0.7090000000000001,Fgjfi1DU1mQ
Eve,"No, No, No",0.7090000000000001,WwkpR7zURgU
Demis Roussos,I Dig You,0.7090000000000001,8kx-lj02_z4
Neneh Cherry,Fallen Leaves,0.7090000000000001,82mkVYI2Z_0
Lil Wayne,Don't Cry (feat. XXXTENTACION),0.7090000000000001,fkLLeOCOQ3w
EPMD,It's My Thing,0.7090000000000001,ULHi3GeLiC4
Status Quo,The Wanderer,0.708,Cmj9dfYNda0
Disclosure,Help Me Lose My Mind,0.708,Fptml7Dgp4E
Roxy Music,Virginia Plain,0.708,BonWfTW7jKc
Enigma,The Child In Us,0.708,B1wUVExfkkM
Jr. Walker The All Stars,Ain't That The Truth,0.708,LU47zdesNDo
Buddy Guy,Cognac,0.7070000000000001,nzztqp6rE3I
Keane,Sovereign Light Café,0.7070000000000001,bH13eUiDhmo
James Morrison,Feels Like The First Time,0.7070000000000001,9a2kYcuIMuI
Quincy Jones,Let The Good Times Roll,0.7070000000000001,H_KAwKeDYZw
Little Big Town,When Someone Stops Loving You,0.7070000000000001,xkm0X2LSQ-k
Alan Jackson,Chattahoochee,0.706,JW5UEW2kYvc
New York Dolls,Trash,0.706,x9d5csMFAfE
Peter Frampton,Ripple - Live,0.706,X1YU6aBDGMU
New York Dolls,Subway Train,0.706,z-K4FPGdXbE
Spandau Ballet,I'll Fly for You,0.706,49gy4OSlG40
Jimmy Cliff,Roots Woman,0.706,Uicn72UHeL0
Fergie,M.I.L.F. $,0.706,bsUWK-fixiA
Ben Harper,With My Own Two Hands,0.706,aEnfy9qfdaU
Saint Etienne,Only Love Can Break Your Heart (Masters At Work Mix),0.706,MFoUIrqYXO0
Rosanne Cash,Why Me - Live,0.706,vV0L7jPp9JE
Motorhead,Love Me Forever,0.706,I7S0VKsopLw
Thin Lizzy,The Boys Are Back In Town,0.706,hQo1HIcSVtg
Black Eyed Peas,Where Is The Love?,0.706,WpYeekQkAdc
Jimmy Cliff,Ripple - Live,0.706,X1YU6aBDGMU
Pato Banton,Universal Love,0.706,gy5KXZ70Owg
Climax Blues Band,Mighty Fire,0.705,S0BIKVCBVgw
Siouxsie The Banshees,Happy House,0.705,amR6-neQBPE
Cinderella,Somebody Save Me,0.705,LUkqBRC1zUA
Simple Minds,Mandela Day - Remastered 2002,0.705,Qr79SwjRs1g
PiL Public Image Ltd,This Is Not A Love Song - Remastered,0.705,NzPVfF5SAs4
Paul Simon,Graceland,0.705,aGEz7fwcmlY
Paul Simon,Kodachrome,0.705,N4ltLp30KVs
OneRepublic,Counting Stars,0.705,hT_nvWreIhg
No Doubt,Don't Speak,0.705,TR3Vdo5etCQ
Queen,Under Pressure - Remastered,0.705,p56nt7QFSm8
Kendrick Lamar,ELEMENT.,0.705,glaG64Ao7sM
New Edition,Hit Me Off,0.7040000000000001,fE77mos-ppo
Little Richard,The Girl Can’t Help It,0.7040000000000001,7qgvYeFf8Uo
Arrested Development,Give A Man A Fish,0.7040000000000001,o68RjNum89c
Captain Beefheart,"Sure 'Nuff 'n' Yes, I Do",0.7040000000000001,ayUqmladJuo
Small Faces,Tin Soldier - 2013 Remaster,0.7040000000000001,3PcltCYSoXs
New York Dolls,Looking For A Kiss,0.7040000000000001,QgZHXF-FaOw
Florence The Machine,You've Got The Love,0.7040000000000001,PQZhN65vq9E
Blondie,Rapture,0.7040000000000001,pHCdS7O248g
George Harrison,My Sweet Lord,0.7040000000000001,8qJTJNfzvr8
Mumford Sons,There Will Be Time,0.7040000000000001,eCIHPdx1OAs
Tears For Fears,Head Over Heels / Broken,0.7040000000000001,3g7Pvyip_U4
Thomas Rhett,Notice,0.7040000000000001,-yGZX_1lINk
Gong,Road To Zion,0.7040000000000001,AkXVBRV1vWo
Take That,Greatest Day,0.703,zHzMLGH1Rfs
Jackson 5,The Love You Save,0.703,u0lScUClOP0
Keith Urban,Coming Home,0.703,iC7wWFQUUqU
Pete Townshend,And I Moved,0.703,IVfCDrb9NQw
Thelma Houston,"You Used To Hold Me So Tight - Original 12"" Mix",0.7020000000000001,l2J6AQ3AyI0
James Morrison,Wonderful World,0.7020000000000001,OuoaKai_L00
James Brown,Papa's Got A Brand New Bag,0.7020000000000001,QE5D2hJhacU
Pearl Jam,Daughter (Remastered),0.7020000000000001,Yctz45J-JsM
Rush,Fly By Night,0.7020000000000001,nEVDZl5UvN4
Taylor Swift,Cruel Summer,0.7020000000000001,ic8j13piAhQ
Apache Indian,Boom Shack-A-Lak,0.701,kZzBd41NuZw
Joe Jackson,It's Different For Girls,0.701,KLDFG5vm5kA
Bo Diddley,Bo Diddley,0.701,3jrIK7YB0tE
Toby Keith,Made in America,0.701,MaAF_3WMJGM
Maxi Priest,NRG,0.701,n3shAylJWhE
EPMD,So Wat Cha Sayin',0.701,6Wwh8WHnBWE
John Mayall,Another Man - Mono,0.7,d_4YYFvdbYg
Janet Jackson,That's The Way Love Goes,0.7,2b_KfAGiglc
Supertramp,Take The Long Way Home - 2010 Remastered,0.7,jiQcyGUqdwI
