Cinderella;Coming Home;0.721;j-qG6o5N7oQ
Cinderella;Heartbreak Station;0.616;Uuegke22rdA
Cinderella;Somebody Save Me;0.705;LUkqBRC1zUA
Cinderella;Bad Seamstress Blues / Fallin' Apart At The Seams;0.862;D7wdLAM1yjc
Cinderella;Night Songs;0.642;LqUAYsynaP8
Cinderella;Shelter Me;0.945;fgi5xdftOIA
The Clash;Should I Stay or Should I Go - Remastered;0.833;shh0FCEsJg4
The Clash;London Calling - Remastered;0.801;ywlDTOp-Y6I
The Clash;Rock the Casbah - Remastered;0.872;dVb-NqHZ34U
The Clash;Train in Vain - Remastered;0.722;cKz63hbtU5w
The Clash;I Fought the Law;0.9;AL8chWFuM-s
The Clash;The Guns of Brixton - Remastered;0.613;vyYPybpnhf8
The Clash;Lost in the Supermarket - Remastered;0.634;IgdaBdgoqv0
The Clash;Straight to Hell - Remastered;0.595;cBR1Q05JjhA
The Clash;Charlie Don't Surf - Remastered;0.595;yVcG0cTtSVo
The Clash;The Magnificent Seven - Remastered;0.789;avBLBKL1FB0
Climax Blues Band;Couldn't Get It Right;0.62;iwnC_8_ZeYE
Climax Blues Band;I Love You;0.446;gvDwr9-MlfE
Climax Blues Band;Together and Free;0.867;5z83af8hwRQ
Climax Blues Band;Straight Down The Middle;0.571;x1ovSgBq3G8
Climax Blues Band;Rollin' Home;0.418;TOSx9Gsydn4
Climax Blues Band;Mole On the Dole;0.447;hY_OO2W08Kc
Climax Blues Band;Mighty Fire;0.705;S0BIKVCBVgw
Climax Blues Band;Fool For The Bright Lights;0.421;iZ_6MlpfwBU
Coleman Hawkins;Rosita;0.259;zLK2lbRi828
Coleman Hawkins;Out Of Nowhere;0.218;FlivbCRK5ek
Coleman Hawkins;Greensleeves;0.0474;b6hRHxQ06xY
Coleman Hawkins;What a difference a day makes;0.36;sMUczCvV89w
Coleman Hawkins;Cocktails For Two;0.125;csfCE5lOnbs
Coleman Hawkins;Body and Soul;0.113;zUFg6HvljDE
Coleman Hawkins;You'd Be So Nice To Come Home To;0.245;jiQKeIvcPng
Coleman Hawkins;Prisoner Of Love;0.156;sNmxCoWnTFw
Coleman Hawkins;Sweet Loraine;0.384;eUDvNlJpx18
Coleman Hawkins;Tangerine;0.2;P75ujfUWw20
Common;Invocation;0.539;75OICAQHZ-I
Common;Glory (From the Motion Picture Selma);0.587;KnIozPJWTPM
Common;Resurrection;0.682;HmOd0GKuztE
Common;I Used to Love H.E.R.;0.445;TrUERC2Zk64
Common;HER Love [Feat. Daniel Caesar with special guest Dwele];0.561;vRS8e-lysQU
Common;The Light;0.649;OjHX7jf-znA
Common;GO!;0.775;YCe1gC5VaW4
Common;Be (Intro);0.733;hJwAkpfcEj4
Common;Good Morning Love [Feat. Samora Pinderhughes];0.715;jEU8rq6DEqY
Common;The Food;0.74;ZtH6OW4hsnE
The Common Linnets;Calm After The Storm;0.38;hkrF8uC92O4
The Common Linnets;Calm After The Storm - Radio Edit;0.363;YwdJ5NkeyYU
The Common Linnets;Love Goes On;0.326;73JsO82_SII
The Common Linnets;Still Loving After You;0.499;ggCQtHd19GY
The Common Linnets;Hungry Hands;0.666;Jzhw2COE6Ko
The Common Linnets;Broken But Home;0.526;vjzmzrdmnGE
The Common Linnets;Where Do I Go With Me;0.358;tVDXsVtOTnw
The Common Linnets;Arms Of Salvation;0.672;UaD24VqqGYA
The Common Linnets;Give Me A Reason;0.729;qNdirDqjpgk
The Common Linnets;Before Complete Surrender;0.62;eu4v6QJQAa4
Corinne Bailey Rae;Put Your Records On;0.511;rjOhZZyn30k
Corinne Bailey Rae;Like A Star;0.226;gvH9Ccqk5qc
Corinne Bailey Rae;The Scientist;0.218;tEbMmsMIQlc
Corinne Bailey Rae;Is This Love;0.333;tVxaf2booV8
Corinne Bailey Rae;Trouble Sleeping;0.55;-wc0qMerzz0
Corinne Bailey Rae;Closer;0.467;XrjXLbQQmZA
Corinne Bailey Rae;Till It Happens To You;0.226;EdAhWW0BVGI
Corinne Bailey Rae;Breathless;0.491;ha5uX4dZLCE
Corinne Bailey Rae;Green Aphrodisiac;0.504;o7hrk4AGEBE
Corinne Bailey Rae;Jersey Girl;0.278;MCBBYSwPr80
Count Basie;Fly Me To The Moon (In Other Words);0.258;fa4UguKRgNg
Count Basie;The Best Is Yet To Come;0.29;IXpIoRhJeLQ
Count Basie;Dream A Little Dream Of Me;0.073;BQZUASfSEjg
Count Basie;Rusty Dusty Blues;0.265;4pVEtc_nh2Q
Count Basie;Splanky;0.376;VBTSoLzZ3-U
Count Basie;Lil' Darlin';0.0305;nqn4nyZz0to
Count Basie;Sent For You Yesterday;0.389;cYymfYhjpQ4
Count Basie;More (Theme From Mondo Cane);0.337;ZPPBlVPThL8
Count Basie;Are You Havin' Any Fun?;0.499;V8RjPjCscMo
Count Basie;Topsy;0.382;Zl7CITge_5A
Counting Crows;Mr. Jones;0.817;-oqAU5VxFWs
Counting Crows;Accidentally In Love;0.922;QUypt2nvorM
Counting Crows;Big Yellow Taxi;0.866;tvtJPs8IDgU
Counting Crows;A Long December;0.591;1D5PtyrewSs
Counting Crows;Round Here;0.487;SAe3sCIakXo
Counting Crows;Colorblind;0.233;y0s7ycdUcHk
Counting Crows;Hanginaround;0.783;ARiiO_41Id8
Counting Crows;Rain King;0.879;izeDRfkyMAQ
Counting Crows;Mr. Jones - Live At Chelsea Studios, New York/1997;0.644;leNoQVforQk
Counting Crows;Omaha;0.517;bsdcZhfgo90
Craig Armstrong;Me Before You Orchestral;0.135;EqkFgAn4U-o
Craig Armstrong;Opening;0.189;0eD4kdrFTIQ
Craig Armstrong;Journey To Dignitas;0.0601;Bbbnq_7w8QU
Craig Armstrong;Bathsheba and Oak Unite;0.21;srq45XPUNqM
Craig Armstrong;Paris;0.141;oN9bdA9NQQ0
Craig Armstrong;Didn't You Love Anything;0.0288;XKoFN__PbTE
Craig Armstrong;Hollow in the Ferns;0.141;vwEEF_HV4uQ
Craig Armstrong;Hotel Sayre;0.0884;fw_qWNtG6LU
Craig Armstrong;If You Should Fall;0.084;tp6FJkIfNyw
Craig Armstrong;Magic Tree And I Let Myself Go;0.0216;OETR3Nd2bFI
The Cranberries;Zombie;0.613;6Ejga4kJUts
The Cranberries;Linger;0.434;G6Kspj3OO0s
The Cranberries;Dreams;0.643;Yam5uK6e-bQ
The Cranberries;Ode To My Family;0.445;Zz-DJr1Qs54
The Cranberries;Zombie - Acoustic Version;0.427;gFd4RmrAq-Y
The Cranberries;Just My Imagination;0.807;SHoHIL2ABVQ
The Cranberries;Animal Instinct;0.823;ky4CdN0x58A
The Cranberries;When You're Gone;0.524;RUmdWdEgHgk
The Cranberries;Promises;0.858;hUFPooqKllA
Cream;White Room;0.58;VR90gQ-SIaY
Cream;Sunshine Of Your Love;0.481;zt51rITH3EA
Cream;I Feel Free;0.423;l1QihWLLKGY
Cream;Crossroads - Live;0.687;pX6J5-13c-0
Cream;Strange Brew;0.398;r0FFTd3bS_8
Cream;Tales Of Brave Ulysses;0.411;J2CCfxiQ5QY
Cream;Badge;0.555;gSpW6MePb10
Cream;SWLABR;0.507;ngIxuGOVGeQ
Cream;Stormy Monday - Live;0.621;r8S7Nn6si0E
Cream;World Of Pain;0.303;7tgqYWQKBnw
Creedence Clearwater Revival;Fortunate Son;0.663;ec0XKhAHR5I
Creedence Clearwater Revival;Have You Ever Seen The Rain;0.47;Gu2pVPWGYMQ
Creedence Clearwater Revival;Bad Moon Rising;0.774;5BmEGm-mraE
Creedence Clearwater Revival;Down On The Corner;0.544;clJb4zx0o1o
Creedence Clearwater Revival;Up Around The Bend;0.85;BnRsaHXHznQ
Creedence Clearwater Revival;Proud Mary;0.391;XfyEpmQM7bw
Creedence Clearwater Revival;Lookin' Out My Back Door;0.656;Aae_RHRptRg
Creedence Clearwater Revival;Who'll Stop The Rain;0.797;lIPan-rEQJA
Creedence Clearwater Revival;Green River;0.772;L5V9nK7-OkM
Creedence Clearwater Revival;Run Through The Jungle;0.612;EbI0cMyyw_M
Crowded House;Don't Dream It's Over;0.422;J9gKyRmic20
Crowded House;Weather With You;0.614;ag8XcMG1EX4
Crowded House;Better Be Home Soon;0.373;AQOlwMKpmvQ
Crowded House;Fall At Your Feet;0.371;2ROiU9kOHeE
Crowded House;It's Only Natural;0.528;duf-dofeoms
Crowded House;Distant Sun;0.718;Bkd5OQ8b0hQ
Crowded House;Something So Strong;0.673;WyBKzBtaKWM
Crowded House;Four Seasons In One Day;0.261;si3dBlNdifE
Crowded House;Mean To Me;0.76;E9bCl7upxG0
Crowded House;Into Temptation;0.37;j8U1gC2JilQ
Culture Club;Karma Chameleon - Remastered;0.73;-57Yd_abewQ
Culture Club;Do You Really Want To Hurt Me;0.376;2nXGPZaTKik
Culture Club;Love Is Love - Remastered 2003;0.497;_i0wRFjJjj4
Culture Club;Victims - Remastered 2002;0.393;hLazmT0di3s
Culture Club;Its A Miracle - Remastered 2012;0.733;IuFWiMRlEww
Culture Club;Miss Me Blind - Remastered 2003;0.816;ae-T2sXinnI
Culture Club;Time (Clock Of The Heart);0.633;8tI1_KlO6xI
Culture Club;I'll Tumble 4 Ya;0.759;kwb9-OlQimc
Culture Club;The War Song - Remastered 2003;0.76;qxZ713xyacY
Culture Club;Church Of The Poison Mind - Remastered 2002;0.902;8qM9DSCRqJ0
The Cure;Friday I'm in Love;0.762;mGgMZpGYiy8
The Cure;Boys Don't Cry - Single Version;0.841;9GkVhgIeGJQ
The Cure;Just Like Heaven;0.971;n3nPiBai66M
The Cure;Close to Me - Remastered;0.524;eqFLdssY4xc
The Cure;Lovesong;0.813;ks_qOI0lzho
The Cure;A Forest - Remastered Version;0.62;QqgIUq5SkQM
The Cure;In Between Days - Remastered;0.83;gCBPW3KxBuA
The Cure;Pictures of You;0.776;UmFFTkjs-O0
The Cure;The Lovecats;0.816;mcUza_wWCfA
The Cure;Lullaby;0.557;ijxk-fgcg7c
Cutting Crew;(I Just) Died In Your Arms;0.726;6dOwHzCHfgA
Cutting Crew;I've Been In Love Before - Edit;0.568;Ld-PpudeoL8
Cutting Crew;I've Been In Love Before;0.568;AEPnb9GdMts
Cutting Crew;Any Colour;0.942;bs-VfKacXx0
Cutting Crew;One For The Mockingbird;0.888;kayqZRFoHLM
Cutting Crew;Everything But My Pride - Radio Edit;0.454;_UHSAB7islY
Cutting Crew;Fear Of Falling;0.797;rQoCqkqaqi4
Cutting Crew;Sahara;0.483;KSqv4PAm6I8
Cutting Crew;The Scattering;0.742;CtHyY5PeWFs
Cutting Crew;Big Noise;0.838;6-H8byWAlIM
DAngelo;Lady;0.364;nmdUMwlrezs
DAngelo;Untitled (How Does It Feel);0.304;SxVNOnPyvIU
DAngelo;Feel Like Makin' Love;0.201;SMuMMhfHaNw
DAngelo;Brown Sugar;0.486;H_WzjiTzZBA
DAngelo;Sugah Daddy;0.547;MmC-aT0Xe9k
DAngelo;Unshaken;0.285;L0AykH20X3Q
DAngelo;Really Love;0.395;mVsQwJfWzoI
DAngelo;Cruisin';0.525;JAfuUZRou7g
DAngelo;Another Life;0.61;MTAnBM0ZdVI
DAngelo;Send It On;0.258;3cL4leeORpY
DMX;X Gon' Give It To Ya;0.899;vkOJ9uNj9EY
DMX;Party Up;0.931;thIVtEOtlWM
DMX;Ruff Ryders' Anthem;0.577;ThlhSnRk21E
DMX;Where The Hood At;0.946;6CqXgs-7ico
DMX;Ruff Ryders' Anthem - Re-Recorded;0.796;NXKKEWoIcpE
DMX;Go To Sleep;0.867;NskX9xoN1IE
DMX;What These Bitches Want;0.837;SSAmFxLJOgI
DMX;I Don't Dance;0.902;tkOJKhYWv1M
DMX;Moe Wings;0.9;GU2LP5up5EE
DMX;Who We Be;0.838;sB2_MmtMoIc
The Damned;Neat Neat Neat;0.864;RlAj3dLXY3U
The Damned;New Rose;0.969;ThcXEqxI_IQ
The Damned;Life Goes On;0.8;TaDbMZlN2Pg
The Damned;Alone Again Or;0.63;nYVDN27CrOo
The Damned;Smash It Up, Pt. 1 & 2;0.768;Ux1Za8Wmz_s
The Damned;Love Song;0.927;gc0och2Q_zg
The Damned;Black Is The Night;0.894;da7Bc_w4nhM
The Damned;Eloise;0.676;b31L4P7G5j8
The Damned;Melody Lee;0.941;1J11IpgVG2I
The Damned;Machine Gun Etiquette;0.939;dILOZXWoOP8
Daniel Hope;Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring 1;0.343;WaCib0B8T24
Daniel Hope;Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring 2;0.189;g3fOVDTg9pU
Daniel Hope;Recomposed By Max Richter: Vivaldi, The Four Seasons: Winter 1;0.616;dJnxPgT83rw
Daniel Hope;Recomposed By Max Richter: Vivaldi, The Four Seasons: Summer 1;0.524;c5gAgOYg4-o
Daniel Hope;Recomposed By Max Richter: Vivaldi, The Four Seasons: Summer 3;0.493;tU5i0biE1pQ
Daniel Hope;Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring 3;0.302;6Ca3HR6wtdo
Daniel Hope;Recomposed By Max Richter: Vivaldi, The Four Seasons: Summer 2;0.202;KIvgU1NsKJE
Daniel Hope;Duet;0.157;RZoHzpJ4vK8
Daniel Hope;Avril 14th (Arr. By Christian Badzura);0.029;6V9DQhUDGLE
Daniel Hope;Recomposed By Max Richter: Vivaldi, The Four Seasons: Winter 3;0.266;jzaOBg7qjAk
No artist
Danny Wilson Gary Clark;Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring 1;0.343;WaCib0B8T24
Danny Wilson Gary Clark;Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring 2;0.189;8oYWfJuMGMA
Danny Wilson Gary Clark;Recomposed By Max Richter: Vivaldi, The Four Seasons: Winter 1;0.616;AcBy-tbc2_E
Danny Wilson Gary Clark;Recomposed By Max Richter: Vivaldi, The Four Seasons: Summer 1;0.524;c5gAgOYg4-o
Danny Wilson Gary Clark;Recomposed By Max Richter: Vivaldi, The Four Seasons: Summer 3;0.493;tU5i0biE1pQ
Danny Wilson Gary Clark;Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring 3;0.302;6Ca3HR6wtdo
Danny Wilson Gary Clark;Recomposed By Max Richter: Vivaldi, The Four Seasons: Summer 2;0.202;KIvgU1NsKJE
Danny Wilson Gary Clark;Duet;0.157;_w6kHUtLI54
Danny Wilson Gary Clark;Avril 14th (Arr. By Christian Badzura);0.029;uHf5uGr2mmM
Danny Wilson Gary Clark;Recomposed By Max Richter: Vivaldi, The Four Seasons: Winter 3;0.266;jzaOBg7qjAk
David Bowie;Heroes - 2017 Remaster;0.758;Kyk7tOiGgZU
David Bowie;Rebel Rebel - 2016 Remaster;0.686;Wb3bfsuttdk
David Bowie;Space Oddity - 2015 Remaster;0.443;ACLkNNBwBAY
David Bowie;Starman - 2012 Remaster;0.45;AOkN6JO2q40
David Bowie;Life on Mars? - 2015 Remaster;0.384;AZKcl4-tcuo
David Bowie;Let's Dance - 2018 Remaster;0.743;gHlwJvPv9C0
David Bowie;Moonage Daydream - 2012 Remaster;0.601;RPUAldgS7Sg
David Bowie;Modern Love - 2018 Remaster;0.938;cHzVjGBxOJs
David Bowie;Changes - 2015 Remaster;0.308;BPPSu0vaNWA
David Bowie;Let's Dance - 2002 Remaster;0.641;KZqmVyItgpA
Dean Martin;Volare (Nel Blu Di Pinto Di Blu) - Remastered;0.144;pEln0zves5w
Dean Martin;Let It Snow! Let It Snow! Let It Snow!;0.24;mN7LW0Y00kE
Dean Martin;That's Amore;0.146;OnFlx2Lnr9Q
Dean Martin;Everybody Loves Somebody;0.391;z-2_OstpR5c
Dean Martin;Ain't That A Kick In The Head;0.253;Xb4P-MZMzJs
Dean Martin;Sway (Quien Sera);0.246;DXq-XdyGehk
Dean Martin;You're Nobody 'Til Somebody Loves You - Remastered/1997;0.182;LJwZcfREQiU
Dean Martin;Rudolph The Red-Nosed Reindeer;0.201;sPCvyJod0WM
Dean Martin;Memories Are Made Of This;0.162;KqVUwJvde44
Dean Martin;Silver Bells;0.259;lylWDAo9hFw
Debarge;Rhythm Of The Night;0.759;cAQSZhazYk8
Debarge;I Like It;0.735;VqaKisKIyUo
Debarge;Who's Holding Donna Now?;0.334;8bHQHWWe2E8
Debarge;Time Will Reveal;0.259;_988-cpiG94
Debarge;All This Love;0.683;YMyuP5S87_k
Debarge;Stay With Me;0.406;CinavBPMy-I
Debarge;All This Love - Single Version;0.583;Ge6gUVLUh2w
Debarge;Love Me In A Special Way;0.314;P6BVZxRw8Fs
Debarge;A Dream;0.424;ORgooDTrjSA
Debarge;Time Will Reveal - Long Version;0.474;76mvGGy-jD8
Deep Purple;Smoke on the Water;0.586;ikGyZh0VbPQ
Deep Purple;Highway Star;0.895;Wr9ie2J2690
Deep Purple;Perfect Strangers;0.721;gZ_kez7WVUU
Deep Purple;Hush;0.664;W1PNvopXjbg
Deep Purple;Burn - 2002 Remaster;0.938;jgbf03MJyS4
Deep Purple;Child in Time;0.461;PfAWReBmxEs
Deep Purple;Soldier of Fortune;0.274;06j9QR7XjLA
Deep Purple;When a Blind Man Cries - 2012 Remaster;0.271;ZLJ8XO7pBu4
Deep Purple;Black Night;0.787;QuAKMlfxX7I
Deep Purple;Lazy;0.66;dqM5L5JQseI
Def Leppard;Pour Some Sugar On Me - Remastered 2017;0.953;eiOIDqRKo0Y
Def Leppard;Hysteria;0.846;yMzyleT2FqY
Def Leppard;Photograph;0.877;D4dHr8evt6k
Def Leppard;Love Bites - Remastered 2017;0.743;im70eF8x14U
Def Leppard;Rock Of Ages;0.785;uXFxPN7Sqxo
Def Leppard;Animal;0.921;c6C0IzCO074
Def Leppard;When Love And Hate Collide;0.564;NE_i5W1_7oA
Def Leppard;Foolin';0.787;9SnxBvH-0Mc
Def Leppard;Bringin' On The Heartbreak;0.676;f_X5A-BYjO8
Def Leppard;Let's Get Rocked;0.888;VhM_LxeKgEQ
Demi Lovato;Sorry Not Sorry;0.64;-MsvER1dpjM
Demi Lovato;Solo (feat. Demi Lovato);0.622;8JnfIa84TnU
Demi Lovato;Stone Cold;0.472;WDAd0S92Uko
Demi Lovato;Sober;0.303;A-_9VonfUko
Demi Lovato;Échame La Culpa;0.897;TyHvyGVs42U
Demi Lovato;Confident;0.763;cwLRQn61oUY
Demi Lovato;Heart Attack;0.785;AByfaYcOm4A
Demi Lovato;Tell Me You Love Me;0.6;SM1w9PEQOE8
Demi Lovato;Cool for the Summer;0.614;il9nqWw9W3Y
Demi Lovato;Really Don't Care;0.728;OJGUbwVMBeA
Demis Roussos;Forever And Ever;0.638;CTUEHudMlVA
Demis Roussos;Goodbye My Love Goodbye;0.442;9UzAl9PqGDM
Demis Roussos;My Friend The Wind;0.799;JdNkTZitRmU
Demis Roussos;Morir al Lado de Mi Amor;0.51;OnUGxl4-wwM
Demis Roussos;Quand Je T'Aime;0.496;ZXWJNKkLOiM
Demis Roussos;We Shall Dance;0.631;1UL3C8SuI0E
Demis Roussos;I Dig You;0.709;8kx-lj02_z4
Demis Roussos;Velvet Mornings;0.636;SmT9PdGUQ3w
Demis Roussos;Come Waltz With Me;0.382;xLObvZWwjSw
Demis Roussos;On Ecrit Sur Les Murs;0.532;DvJtchDEr2o
Derek And The Dominos;Layla - 40th Anniversary Version / 2010 Remastered;0.918;TngViNw2pOo
Derek And The Dominos;Bell Bottom Blues - 40th Anniversary Version / 2010 Remastered;0.693;FclW0go4Cfc
Derek And The Dominos;Have You Ever Loved A Woman? - 40th Anniversary Version / 2010 Remastered;0.663;4iC-3MKYS_E
Derek And The Dominos;I Looked Away - 40th Anniversary Version / 2010 Remastered;0.486;iqA5FtpYL6w
Derek And The Dominos;Keep On Growing - Remixed Version;0.777;oiCHfYrx5fE
Derek And The Dominos;Nobody Knows You When You're Down And Out - 40th Anniversary Version / 2010 Remastered;0.512;EFTp5654pIw
Derek And The Dominos;Little Wing - 40th Anniversary Version / 2010 Remastered;0.836;fhb7Wq5-SgA
Derek And The Dominos;Why Does Love Got To Be So Sad? - 40th Anniversary Version / 2010 Remastered;0.96;9-nRTgCD4Tc
Derek And The Dominos;Keep On Growing - 40th Anniversary Version / 2010 Remastered;0.902;oiCHfYrx5fE
Derek And The Dominos;Key To The Highway - 40th Anniversary Version / 2010 Remastered;0.627;g_l53PVbKfs
Desmond Dekker;007 (Shanty Town);0.65;cFIqxnSo-gQ
Desmond Dekker;(Poor Mi) Israelites;0.583;83Y2hv-3UCM
Desmond Dekker;Fu Man Chu;0.324;AwsuOmY8W-0
Desmond Dekker;You Can Get It If You Really Want;0.578;1VGkmPF1CNo
Desmond Dekker;It Mek;0.582;y-V9Y752OYs
Desmond Dekker;Israelites;0.601;83Y2hv-3UCM
Desmond Dekker;Intensified '68;0.614;ClNAc2Ju41E
Desmond Dekker;Beautiful and Dangerous;0.344;9MuENkTc3_4
Desmond Dekker;First Time for a Long Time;0.449;MLYey19d-1s
Desmond Dekker;Unity;0.474;QOSZfrMSChI
Diana Krall;The Look Of Love;0.299;Yr8xDSPjII8
Diana Krall;Let's Fall In Love;0.16;rSRsg79itN4
Diana Krall;Night And Day;0.121;OaZdj1ZgiP4
Diana Krall;Alone Again (Naturally);0.208;v0XshfiDA0Y
Diana Krall;Just The Way You Are;0.348;d8RYUZT57XA
Diana Krall;L-O-V-E;0.204;o05-RA8Z0x8
Diana Krall;Squeeze Me;0.046;-Gy-xm7jAmE
Diana Krall;'S Wonderful;0.244;PQ9x01ytWMU
Diana Krall;Dream;0.095;WPv68w_1ldM
Diana Krall;Feels Like Home;0.139;AidwZxOUhMo
Diana Ross;Endless Love - From "The Endless Love" Soundtrack;0.332;ubrfaD9DIus
Diana Ross;I'm Coming Out;0.832;zbYcte4ZEgQ
Diana Ross;Upside Down;0.843;GIAtE6ywgwA
Diana Ross;Ain't No Mountain High Enough - Edit Version;0.767;5_pmKPWLBrE
Diana Ross;It's My House;0.672;QO93p3ZZ8Xw
Diana Ross;The Boss;0.902;NO0bwjkPdBk
Diana Ross;You Are Everything;0.525;UNTPbsV7B4M
Diana Ross;Chain Reaction;0.6;UaYHRx9-v2M
Diana Ross;Stop, Look, Listen (To Your Heart);0.383;zzg8Vm8rYrs
Diana Ross;When You Tell Me That You Love Me;0.435;MwSL-57pNqM
Diana Ross The Supremes;Someday We'll Be Together;0.538;HXGz8i0I2L0
Diana Ross The Supremes;I'm Gonna Make You Love Me;0.393;r28-9kh4bhA
Diana Ross The Supremes;Love Child;0.96;JdmGO-GvHyo
Diana Ross The Supremes;Reflections;0.45;nV72YrB1454
Diana Ross The Supremes;Ain't No Mountain High Enough;0.499;Cce72tWrn0E
Diana Ross The Supremes;You Can't Hurry Love - Alternate Vocal;0.74;MLb7U030SbQ
Diana Ross The Supremes;I Second That Emotion;0.432;6Il-AtNisIk
Diana Ross The Supremes;You Can't Hurry Love;0.767;1qOiNnK7AFg
Diana Ross The Supremes;In And Out Of Love;0.691;s1oW-c9SbEQ
Diana Ross The Supremes;He's My Sunny Boy;0.608;LXO5_FshDk8
Dierks Bentley;Living;0.813;Iv8Fu7GIutg
Dierks Bentley;Burning Man;0.807;2hp7Lotbmgs
Dierks Bentley;Drunk On A Plane;0.754;QrM39m22jH4
Dierks Bentley;Somewhere On A Beach;0.635;JgpmFp2DViA
Dierks Bentley;Woman, Amen;0.804;mXOTJ-tluUU
Dierks Bentley;What Was I Thinkin';0.825;fTqra4YSsaM
Dierks Bentley;Different For Girls;0.785;xXeL3CHdLYk
Dierks Bentley;Black;0.656;SPoJJ7D4knk
Dierks Bentley;5-1-5-0;0.849;Aa9Y0Hlrlbs
Dierks Bentley;I Hold On;0.723;zV40NzkqJrw
Dinah Washington;What A Diff'rence A Day Made;0.117;OmBxVfQTuvI
Dinah Washington;Mad About The Boy;0.147;8A03mO5j2Sk
Dinah Washington;Baby (You've Got What It Takes);0.596;TmrWC-_wabs
Dinah Washington;Cry Me A River;0.205;tx6MQ7tmgSc
Dinah Washington;Is You Is or Is You Ain't My Baby - 2002 Remaster;0.438;aDU6TYQwzGY
Dinah Washington;Teach Me Tonight;0.231;emkqc3PIw8E
Dinah Washington;A Rockin' Good Way (To Mess Around And Fall In Love);0.52;1xPQeWpPU9k
Dinah Washington;This Bitter Earth / On The Nature Of Daylight;0.302;BmEhO1OiEkY
Dinah Washington;September In The Rain;0.213;fk-jh3xocd0
Dinah Washington;Smoke Gets In Your Eyes;0.254;n0lyWfTOYyM
Dio;Holy Diver;0.901;EhGEGIBGLu8
Dio;Rainbow in the Dark;0.947;zcsE9ObDPxA
Dio;The Last in Line;0.895;360xvnsduDg
Dio;We Rock;0.968;kE__YoKNnho
Dio;Don't Talk to Strangers;0.798;15hYMIPQw84
Dio;Stand up and Shout;0.936;rjCBV6o_DSE
Dio;Push;0.904;g7nWwyC3AJI
Dio;Straight Through the Heart;0.947;4vDjoLOAA6k
Dio;Caught in the Middle;0.788;W-W1j2NKtgY
Dio;Dream Evil;0.917;WUqDezHZ7B0
Dire Straits;Sultans of Swing;0.868;0fAQhSRLQnM
Dire Straits;Walk of Life;0.936;kd9TlGDZGkI
Dire Straits;Money for Nothing;0.655;wTP2RUD_cL0
Dire Straits;Brothers in Arms;0.44;jhdFe3evXpk
Dire Straits;Romeo and Juliet;0.574;rC95MEenIxA
Dire Straits;Your Latest Trick;0.408;e7ZM4mjgrFw
Dire Straits;So Far Away;0.463;IHXK9glwFBg
Dire Straits;Lady Writer;0.798;CZSvgVz_0F0
Dire Straits;Tunnel of Love (Intro: The Carousel Waltz);0.686;EgFX2l9Ek7I
Dire Straits;Why Worry;0.132;_03uXQiz6eY
Disclosure;Talk;0.4;vW1a7CSDp7E
Disclosure;You & Me - Flume Remix;0.393;OUkkaqSNduU
Disclosure;Latch;0.735;93ASUImTedo
Disclosure;Omen - Radio Edit;0.781;hgLXGnfwvLs
Disclosure;Magnets;0.628;b_KfnGBtVeA
Disclosure;Where Angels Fear To Tread;0.735;4CCfYi1u8Y4
Disclosure;White Noise;0.878;bkk2H3Ztrfk
Disclosure;Talk - Disclosure VIP;0.867;zj_ry5774Vs
Disclosure;Help Me Lose My Mind;0.708;Fptml7Dgp4E
Disclosure;Omen;0.678;fB63ztKnGvo
Don Henley;The Boys Of Summer;0.559;QWT90HzLF3U
Don Henley;Dirty Laundry;0.779;YHimia_Fxzs
Don Henley;The End Of The Innocence;0.425;vVGbE2vWiK4
Don Henley;New York Minute;0.289;RfPxLvDrl4Q
Don Henley;The Heart Of The Matter;0.529;X1KRwLjpHL4
Don Henley;All She Wants To Do Is Dance;0.549;d5p7v7XKxTw
Don Henley;Leather and Lace - 2016 Remaster;0.432;ERpvwCrnTzg
Don Henley;Taking You Home;0.492;RUtLLXWC6fE
Don Henley;The Last Worthless Evening;0.505;2s-C-QaydrI
Don Henley;Sacrifice;0.584;Pn_mZ-CT70I
Donna Summer;Hot Stuff - 12" Version;0.892;tJxOXzE5A8w
Donna Summer;Hot Stuff;0.743;AqS4aNi0HQY
Donna Summer;I Feel Love - 12" Version;0.79;B2qI6UDD2uQ
Donna Summer;Last Dance - Single Version;0.721;vqZY8P42pLo
Donna Summer;Bad Girls;0.617;NF46NnUn5nw
Donna Summer;She Works Hard For The Money;0.639;Mwzxn-1eIJ0
Donna Summer;On The Radio;0.45;gPzMxB2uct0
Donna Summer;Hot Stuff - Single Version;0.697;-tYpGbrNAbc
Donna Summer;I Feel Love - Edit;0.907;Xz15UfsRs0I
The Doors;Riders on the Storm;0.722;iv8GW1GaoIc
The Doors;Roadhouse Blues;0.634;n2_X4VTCoEo
The Doors;Break on Through (To the Other Side);0.751;NFeUko-lQHg
The Doors;Light My Fire;0.725;cq8k-ZbsXDI
The Doors;People Are Strange;0.467;j0Mz_IqpZX8
The Doors;Touch Me;0.903;8lVqEchxIxw
